ZBEZ,university_share,avg_income,unemprate,benefit_share,SSI,quintile,green_area_sum,blue_area_sum,census_area_km2,green_ratio,blue_ratio
1412,0.662322670699182,0.85471924498944,0.878745016237695,0.97140952868545,0.9034690214781,4,17166604.20446743,1504299.0328274132,20.327414800682757,0.8445,0.074
1501,-0.243560320253833,-0.964472852896695,-0.64258142177993,-0.417861881654361,-0.643072374732186,2,38372.959877731315,0.0,0.44681983108736745,0.0859,0.0
1502,0.0814287530027066,-0.909155724778497,-0.304688307512571,0.387426668631563,-0.29091532780593,3,11645.67379393224,0.0,0.3962497474858393,0.0294,0.0
1503,0.0678103080589672,-0.91723169263433,-0.605646080109875,-0.367562995795069,-0.494266634795125,2,17634.395502152754,0.0,0.6818955667104482,0.0259,0.0
1504,-0.211458222431847,-1.13050225549168,-0.552078064416181,-0.820900131490005,-0.750430757977488,2,13659.779942541703,33375.66295191359,0.40846675208211675,0.0334,0.0817
1505,-0.245587970245834,-0.876672092010354,-0.836988900742278,-0.589616663370726,-0.679071756554558,2,133057.32881354797,9897.613271513115,0.7677467947183272,0.1733,0.0129
1506,-0.282064633215916,-0.98432797479002,-0.58363517922734,-0.411361888377972,-0.652556603959531,2,13943.654442882767,271.76308384469405,0.526663565532929,0.0265,0.0005
1507,-0.756184127887857,-0.962503949412708,-0.960467940684172,-0.406382056123589,-0.888668645050985,1,29318.762712309603,98.26547606585176,0.6884676804912448,0.0426,0.0001
1601,0.213389866040405,-0.965032872022055,-0.524342907992422,-0.404608426627189,-0.44990660287638,2,15040.11983110893,0.0,0.5113933967000963,0.0294,0.0
1602,-0.298220291162835,-1.23490632239976,-0.880704962801862,-0.853260684767563,-0.887927393274782,1,10917.779815839369,0.0,0.300580793367545,0.0363,0.0
1603,-0.848354156477674,-0.899232122806836,-0.706583259876601,-0.789912054093119,-0.923340947122701,1,9614.628185591326,0.0,0.692933672645744,0.0139,0.0
1604,-0.238903271047821,-0.717115562751647,-0.185214522546131,-0.210167523158946,-0.4268182815633,2,11303.884751686013,0.0,0.386133892436061,0.0293,0.0
1605,-0.196618939079924,-0.614825533719521,-0.165204459106838,0.0742197028385316,-0.317026254057624,3,9558.364424388772,0.0,0.5822050104743962,0.0164,0.0
1606,-0.567101421200959,-0.63313822109938,-0.708776351978743,-0.777374889076168,-0.718935073869337,2,69347.5729044509,0.0,0.7516986714778461,0.0923,0.0
1607,-0.186039406582914,-0.519938867778344,-0.169744492692135,-0.603355348681791,-0.404183949787116,2,7970.488841660928,0.0,0.424236099074209,0.0188,0.0
1608,-0.430281496556318,-0.0560699800341566,0.644915215605316,0.433449992481574,0.0195450276362944,3,12564.65737082254,0.0,0.9977468428363765,0.0126,0.0
1609,1.53184125831674,1.73509778915844,1.46071534091969,1.19674285629483,1.7001806558525,5,1502436.9755141512,128508.14656116941,3.7161423028187457,0.4043,0.0346
1610,-0.508468798110836,-1.25868574732404,-0.990312280650817,-0.897659029480833,-1.00299411917387,1,8144.760317588248,0.0,0.3053988326897206,0.0267,0.0
1701,0.344325607269659,-0.609967842476821,0.14263506185581,0.295704890808212,-0.0171925459066608,3,28422.14605860145,0.0,0.6689856562567769,0.0425,0.0
1702,0.133835395867629,-0.929414142338888,-0.499564064642058,-0.289599558734996,-0.44030332348231,2,16191.080981512547,0.0,0.6382615903964949,0.0254,0.0
1703,-0.125588647804528,-0.691183246251824,-0.440965203243423,-0.0808915313658479,-0.398698313048356,2,23009.495398926345,0.0,0.7603166269332482,0.0303,0.0
1704,0.952264361021148,1.15481823330785,0.967399478608979,0.811153717175897,1.10851170595148,5,19087.36426455606,712.0862813326057,1.3111822797897106,0.0146,0.0005
1705,1.0093722893024,1.1147438325653,0.448318972057186,0.434277872832772,0.949082493304301,4,70952.53068437472,23652.276486201976,1.7994650714384772,0.0394,0.0131
1706,1.13595609291231,1.37751548187973,0.583644619972478,0.566243584866125,1.14256826748955,5,5141504.3298517605,436147.515532533,6.212326489790952,0.8276,0.0702
1801,2.59859101838192,2.81376571611026,1.61001581646903,1.15971547155691,2.51465197967209,5,158672.03693841095,12171.45729293022,0.7122502334090465,0.2228,0.0171
1802,1.56938845939285,0.384409505171375,0.565878712331526,0.697767455183455,0.956557947611822,5,74768.17037177696,0.0,0.8166684348703025,0.0916,0.0
1803,0.862852803478348,-0.283421485498373,0.157613088408207,0.354231180136225,0.309041413603693,4,12551.417965187295,0.0,0.7292913117927354,0.0172,0.0
1804,1.23890777657058,0.866570137484891,0.502577206819126,0.594054387512902,0.98177862043585,5,10561.148727968006,0.0,0.7727666476353269,0.0137,0.0
1805,1.97130010770785,2.24443089901488,1.12316510984227,1.03153118076373,1.95818986447958,5,1082269.6988718784,71708.34734994105,3.312570857130892,0.3267,0.0216
1901,1.13461335173629,1.48329269273851,0.519237763453265,0.679668540692179,1.19027129353589,5,2449554.6204102854,1209237.599871925,6.878651286371012,0.3561,0.1758
1902,-0.383195084629134,-0.665053882070614,-0.823365401172326,-0.83092987868395,-0.693808371554894,2,22148.5831208823,532.1006194234227,0.5656259475229187,0.0392,0.0009
1903,0.514242727673164,-1.10481515321148,-0.129990831928342,0.54239979294083,-0.142198027381583,3,11706.42650845501,395.6707349458985,0.6168621633196413,0.019,0.0006
1904,0.837026154683695,0.190463958847231,0.151068290866424,0.163578477699486,0.43832516311981,4,105895.02168646909,3738.18881106762,1.2359301998487933,0.0857,0.003
1905,0.93307398969922,1.40361951854487,0.446594179867251,0.138515841253398,0.972698055866091,5,138565.1163928614,263.39942770665397,1.4940429778172273,0.0927,0.0002
1906,1.63910300679714,3.35087715092823,1.30488362676328,1.14625336601349,2.29946011141874,5,2654950.550741732,179532.18362158275,5.550756586761912,0.4783,0.0323
1907,1.39292444223677,2.27671792333698,1.02531700614957,0.90282955887786,1.71425643871067,5,2633158.2004758273,182378.3047310767,3.895758749982977,0.6759,0.0468
1908,0.473866575857888,0.0674140464905567,-0.0724446503395586,-0.180580090895392,0.153444708329492,3,32754.338175071665,0.0,0.7281650870523177,0.045,0.0
1909,1.86113629033553,2.00753610445231,1.16179605287879,1.14042880175849,1.8570838406517,5,9483.538881435681,0.0,0.7005745167552839,0.0135,0.0
1910,1.17256092012293,1.83454039513902,0.81159589261307,0.751561146934544,1.40163300786573,5,422477.66344114183,18204.565286662197,3.2650604480326253,0.1294,0.0056
